season,date,home,away,result,model_h,model_d,model_a,mkt_h,mkt_d,mkt_a,mkt_source,mkt_n_books,prior_h,prior_d,prior_a,ps_open_h,ps_open_d,ps_open_a,ps_close_h,ps_close_d,ps_close_a,bet,clv,ev_at_close,stake_flat,stake_kelly,won,pnl_flat,pnl_kelly
2022-23,2023-04-30,Liverpool,Tottenham,H,0.575394,0.226669,0.197937,0.638248,0.192697,0.169056,ps,1,0.447368,0.226754,0.325877,1.540000,4.970000,5.510000,1.540000,4.980000,5.650000,D,-0.002008,-0.042297,0.010000,0.007969,False,-0.010000,-0.007969
2022-23,2023-04-30,Man United,Aston Villa,H,0.530163,0.241221,0.228616,0.557692,0.238557,0.203751,ps,1,0.447368,0.226754,0.325877,1.810000,4.030000,4.340000,1.760000,4.050000,4.720000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2022-23,2023-04-30,Newcastle,Southampton,H,0.804333,0.120433,0.075233,0.783808,0.145452,0.070741,ps,1,0.447368,0.226754,0.325877,1.330000,5.710000,9.610000,1.250000,6.410000,12.440000,H,0.064000,0.042464,0.010000,0.020000,True,0.003300,0.006600
2022-23,2023-05-01,Leicester,Everton,D,0.467115,0.256730,0.276155,0.477252,0.280258,0.242490,ps,1,0.447368,0.226754,0.325877,2.040000,3.480000,3.980000,2.060000,3.480000,4.010000,A,-0.007481,-0.034889,0.010000,0.008313,False,-0.010000,-0.008313
2022-23,2023-05-02,Arsenal,Chelsea,H,0.711550,0.169065,0.119385,0.602119,0.231039,0.166842,ps,1,0.447368,0.226754,0.325877,1.590000,4.320000,5.960000,1.630000,4.170000,5.710000,H,-0.024540,-0.042630,0.010000,0.020000,True,0.005900,0.011800
2022-23,2023-05-03,Liverpool,Fulham,H,0.752042,0.148644,0.099313,0.742820,0.152763,0.104417,ps,1,0.447368,0.226754,0.325877,1.270000,6.500000,10.020000,1.320000,6.150000,8.790000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2022-23,2023-05-03,Man City,West Ham,H,0.847847,0.095536,0.056617,0.839687,0.110796,0.049517,ps,1,0.447368,0.226754,0.325877,1.210000,7.270000,13.540000,1.170000,8.330000,17.250000,H,0.034188,0.016021,0.010000,0.020000,True,0.002100,0.004200
2022-23,2023-05-04,Brighton,Man United,H,0.318847,0.264437,0.416716,0.450164,0.251685,0.298151,ps,1,0.447368,0.226754,0.325877,2.050000,3.840000,3.570000,2.180000,3.860000,3.270000,A,0.091743,0.064398,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-06,Bournemouth,Chelsea,A,0.378094,0.267036,0.354871,0.269054,0.265312,0.465635,ps,1,0.447368,0.226754,0.325877,3.460000,3.550000,2.190000,3.620000,3.670000,2.110000,H,-0.044199,-0.069075,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-06,Liverpool,Brentford,H,0.662736,0.191828,0.145436,0.686861,0.176810,0.136329,ps,1,0.447368,0.226754,0.325877,1.490000,5.090000,6.170000,1.430000,5.390000,6.910000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2022-23,2023-05-06,Man City,Leeds,H,0.894758,0.067396,0.037847,0.841922,0.106482,0.051597,ps,1,0.447368,0.226754,0.325877,1.180000,8.600000,14.230000,1.170000,8.750000,17.000000,H,0.008547,-0.006533,0.010000,0.020000,True,0.001800,0.003600
2022-23,2023-05-06,Tottenham,Crystal Palace,H,0.557023,0.232895,0.210081,0.540212,0.246321,0.213467,ps,1,0.447368,0.226754,0.325877,1.840000,3.980000,4.240000,1.820000,3.940000,4.530000,H,0.010989,-0.006009,0.010000,0.007418,True,0.008400,0.006231
2022-23,2023-05-06,Wolves,Aston Villa,H,0.297787,0.261307,0.440906,0.306120,0.286868,0.407012,ps,1,0.447368,0.226754,0.325877,3.060000,3.310000,2.510000,3.190000,3.400000,2.410000,A,0.041494,0.021600,0.010000,0.017661,False,-0.010000,-0.017661
2022-23,2023-05-07,Newcastle,Arsenal,A,0.369257,0.267182,0.363562,0.423201,0.258326,0.318473,ps,1,0.447368,0.226754,0.325877,2.510000,3.800000,2.730000,2.320000,3.770000,3.070000,D,0.007958,-0.018361,0.010000,0.001365,False,-0.010000,-0.001365
2022-23,2023-05-07,West Ham,Man United,H,0.227026,0.240561,0.532413,0.265708,0.257003,0.477289,ps,1,0.447368,0.226754,0.325877,3.570000,3.780000,2.070000,3.640000,3.760000,2.050000,A,0.009756,-0.012013,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-08,Brighton,Everton,A,0.670297,0.188444,0.141259,0.718143,0.172091,0.109766,ps,1,0.447368,0.226754,0.325877,1.380000,5.340000,8.380000,1.370000,5.550000,8.520000,A,-0.016432,-0.080162,0.010000,0.006225,True,0.073800,0.045937
2022-23,2023-05-08,Fulham,Leicester,H,0.467804,0.256594,0.275602,0.360224,0.279551,0.360224,ps,1,0.447368,0.226754,0.325877,2.710000,3.610000,2.620000,2.720000,3.490000,2.720000,H,-0.003676,-0.023792,0.010000,0.020000,True,0.017100,0.034200
2022-23,2023-05-08,Nott'm Forest,Southampton,H,0.510866,0.246596,0.242538,0.483686,0.269366,0.246948,ps,1,0.447368,0.226754,0.325877,2.170000,3.600000,3.450000,2.030000,3.610000,3.930000,H,0.068966,0.049598,0.010000,0.020000,True,0.011700,0.023400
2022-23,2023-05-13,Aston Villa,Tottenham,H,0.389642,0.266586,0.343772,0.438239,0.256696,0.305065,ps,1,0.447368,0.226754,0.325877,2.340000,3.720000,3.010000,2.240000,3.790000,3.200000,A,-0.059375,-0.081754,0.010000,0.004323,False,-0.010000,-0.004323
2022-23,2023-05-13,Chelsea,Nott'm Forest,D,0.561708,0.231347,0.206945,0.621096,0.216366,0.162539,ps,1,0.447368,0.226754,0.325877,1.510000,4.470000,6.880000,1.570000,4.380000,5.750000,A,0.196522,0.118266,0.010000,0.018018,False,-0.010000,-0.018018
2022-23,2023-05-13,Crystal Palace,Bournemouth,H,0.506255,0.247802,0.245943,0.544337,0.257903,0.197760,ps,1,0.447368,0.226754,0.325877,1.880000,3.820000,4.240000,1.810000,3.780000,4.900000,A,-0.134694,-0.161499,0.010000,0.003302,False,-0.010000,-0.003302
2022-23,2023-05-13,Leeds,Newcastle,D,0.160631,0.203334,0.636035,0.185052,0.213257,0.601691,ps,1,0.447368,0.226754,0.325877,4.620000,4.330000,1.710000,5.160000,4.500000,1.630000,A,0.049080,0.028892,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-13,Man United,Wolves,H,0.634759,0.203866,0.161375,0.707318,0.177131,0.115551,ps,1,0.447368,0.226754,0.325877,1.380000,5.240000,8.600000,1.390000,5.390000,8.100000,A,0.061728,-0.006265,0.010000,0.012757,False,-0.010000,-0.012757
2022-23,2023-05-13,Southampton,Fulham,A,0.289460,0.259715,0.450826,0.357350,0.272973,0.369676,ps,1,0.447368,0.226754,0.325877,2.840000,3.560000,2.540000,2.740000,3.570000,2.650000,A,-0.041509,-0.061022,0.010000,0.020000,True,0.015400,0.030800
2022-23,2023-05-14,Arsenal,Brighton,A,0.662731,0.191830,0.145439,0.564662,0.219942,0.215396,ps,1,0.447368,0.226754,0.325877,1.780000,4.360000,4.210000,1.740000,4.390000,4.480000,H,0.022989,0.005098,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-14,Brentford,West Ham,H,0.497053,0.250114,0.252834,0.536663,0.262219,0.201118,ps,1,0.447368,0.226754,0.325877,2.060000,3.650000,3.710000,1.830000,3.700000,4.790000,H,0.125683,0.105526,0.010000,0.005644,True,0.010600,0.005982
2022-23,2023-05-14,Everton,Man City,A,0.078633,0.124679,0.796688,0.111739,0.181166,0.707094,ps,1,0.447368,0.226754,0.325877,8.950000,5.450000,1.360000,8.350000,5.270000,1.390000,A,-0.021583,-0.038352,0.010000,0.020000,True,0.003600,0.007200
2022-23,2023-05-15,Leicester,Liverpool,A,0.130426,0.179203,0.690371,0.208462,0.226555,0.564984,ps,1,0.447368,0.226754,0.325877,4.990000,4.740000,1.610000,4.630000,4.270000,1.740000,A,-0.074713,-0.090376,0.010000,0.020000,True,0.006100,0.012200
2022-23,2023-05-18,Newcastle,Brighton,H,0.516982,0.244950,0.238069,0.546055,0.230524,0.223421,ps,1,0.447368,0.226754,0.325877,2.060000,3.950000,3.440000,1.800000,4.200000,4.330000,H,0.144444,0.124874,0.010000,0.015326,True,0.010600,0.016246
2022-23,2023-05-20,Bournemouth,Man United,A,0.196976,0.226149,0.576875,0.126468,0.176812,0.696720,ps,1,0.447368,0.226754,0.325877,5.870000,4.840000,1.530000,7.420000,5.390000,1.410000,H,-0.208895,-0.257631,0.010000,0.008021,False,-0.010000,-0.008021
2022-23,2023-05-20,Fulham,Crystal Palace,D,0.406701,0.265405,0.327894,0.402297,0.296061,0.301642,ps,1,0.447368,0.226754,0.325877,2.490000,3.390000,3.030000,2.440000,3.300000,3.240000,H,0.020492,0.001718,0.010000,0.002129,False,-0.010000,-0.002129
2022-23,2023-05-20,Liverpool,Aston Villa,D,0.639736,0.201781,0.158482,0.663026,0.190902,0.146073,ps,1,0.447368,0.226754,0.325877,1.500000,5.070000,5.940000,1.480000,5.000000,6.460000,D,0.014000,-0.032128,0.010000,0.001415,True,0.040700,0.005758
2022-23,2023-05-20,Nott'm Forest,Arsenal,H,0.139429,0.186931,0.673640,0.181066,0.227734,0.591199,ps,1,0.447368,0.226754,0.325877,5.370000,4.470000,1.610000,5.280000,4.230000,1.660000,A,-0.030120,-0.048169,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-20,Tottenham,Brentford,A,0.486070,0.252705,0.261225,0.484198,0.251967,0.263834,ps,1,0.447368,0.226754,0.325877,1.850000,3.990000,4.160000,2.030000,3.860000,3.690000,A,0.127371,0.097551,0.010000,0.006859,True,0.031600,0.021674
2022-23,2023-05-20,Wolves,Everton,D,0.496245,0.250310,0.253444,0.305407,0.276167,0.418426,ps,1,0.447368,0.226754,0.325877,2.810000,3.360000,2.670000,3.240000,3.580000,2.370000,H,-0.132716,-0.141807,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-21,Brighton,Southampton,H,0.747698,0.150897,0.101404,0.812325,0.121857,0.065818,ps,1,0.447368,0.226754,0.325877,1.230000,6.990000,12.430000,1.210000,7.650000,13.500000,A,-0.079259,-0.181879,0.010000,0.005697,False,-0.010000,-0.005697
2022-23,2023-05-21,Man City,Chelsea,H,0.830152,0.105807,0.064041,0.612566,0.228586,0.158848,ps,1,0.447368,0.226754,0.325877,1.260000,6.390000,11.140000,1.600000,4.200000,5.960000,H,-0.212500,-0.228167,0.010000,0.020000,True,0.002600,0.005200
2022-23,2023-05-21,West Ham,Leeds,H,0.538494,0.238741,0.222765,0.357085,0.273507,0.369408,ps,1,0.447368,0.226754,0.325877,2.510000,3.650000,2.820000,2.740000,3.560000,2.650000,H,-0.083942,-0.103717,0.010000,0.020000,True,0.015100,0.030200
2022-23,2023-05-22,Newcastle,Leicester,D,0.749989,0.149712,0.100300,0.739929,0.160887,0.099184,ps,1,0.447368,0.226754,0.325877,1.400000,5.550000,7.240000,1.330000,5.920000,9.370000,H,0.052632,0.035900,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-24,Brighton,Man City,D,0.155019,0.199228,0.645753,0.256068,0.228915,0.515017,ps,1,0.447368,0.226754,0.325877,3.930000,4.390000,1.830000,3.800000,4.240000,1.910000,A,-0.041885,-0.057519,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-25,Man United,Chelsea,H,0.629014,0.206240,0.164745,0.634511,0.219813,0.145676,ps,1,0.447368,0.226754,0.325877,1.630000,4.490000,5.190000,1.550000,4.390000,6.530000,H,0.051613,0.034254,0.010000,0.010037,True,0.006300,0.006323
2022-23,2023-05-28,Arsenal,Wolves,H,0.720707,0.164563,0.114729,0.762429,0.146837,0.090735,ps,1,0.447368,0.226754,0.325877,1.380000,5.510000,7.660000,1.280000,6.280000,9.770000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2022-23,2023-05-28,Aston Villa,Brighton,H,0.424339,0.263569,0.312092,0.520226,0.236184,0.243590,ps,1,0.447368,0.226754,0.325877,2.050000,4.030000,3.350000,1.880000,4.070000,3.950000,D,-0.009828,-0.048177,0.010000,0.005131,False,-0.010000,-0.005131
2022-23,2023-05-28,Brentford,Man City,H,0.146413,0.192606,0.660981,0.286866,0.271099,0.442034,ps,1,0.447368,0.226754,0.325877,4.040000,4.100000,1.840000,3.460000,3.660000,2.250000,A,-0.182222,-0.186657,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-28,Chelsea,Newcastle,D,0.252832,0.250113,0.497056,0.353074,0.253222,0.393705,ps,1,0.447368,0.226754,0.325877,2.890000,3.740000,2.380000,2.760000,3.820000,2.480000,A,-0.040323,-0.062983,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-28,Crystal Palace,Nott'm Forest,D,0.506783,0.247665,0.245551,0.605314,0.229465,0.165221,ps,1,0.447368,0.226754,0.325877,1.680000,4.280000,4.800000,1.620000,4.190000,5.750000,A,-0.165217,-0.206937,0.010000,0.011753,False,-0.010000,-0.011753
2022-23,2023-05-28,Everton,Bournemouth,H,0.461153,0.257875,0.280972,0.594463,0.225801,0.179736,ps,1,0.447368,0.226754,0.325877,1.500000,4.630000,6.540000,1.650000,4.260000,5.310000,A,0.231638,0.175471,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-28,Leeds,Tottenham,A,0.236262,0.244263,0.519474,0.347466,0.244235,0.408299,ps,1,0.447368,0.226754,0.325877,2.810000,3.930000,2.360000,2.800000,3.950000,2.390000,A,-0.012552,-0.036414,0.010000,0.020000,True,0.013600,0.027200
2022-23,2023-05-28,Leicester,West Ham,H,0.347825,0.266785,0.385390,0.463959,0.240920,0.295120,ps,1,0.447368,0.226754,0.325877,1.950000,4.020000,3.640000,2.110000,4.010000,3.290000,A,0.106383,0.074237,0.010000,0.020000,False,-0.010000,-0.020000
2022-23,2023-05-28,Man United,Fulham,H,0.674840,0.186385,0.138775,0.658527,0.187398,0.154076,ps,1,0.447368,0.226754,0.325877,1.530000,4.650000,5.840000,1.490000,5.090000,6.140000,H,0.026846,0.007546,0.010000,0.015333,True,0.005300,0.008126
2022-23,2023-05-28,Southampton,Liverpool,D,0.084508,0.131808,0.783684,0.163928,0.195680,0.640392,ps,1,0.447368,0.226754,0.325877,6.680000,5.290000,1.430000,5.770000,4.870000,1.530000,A,-0.065359,-0.084239,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-11,Burnley,Man City,A,0.084818,0.132820,0.782361,0.096319,0.163936,0.739745,ps,1,0.452632,0.227068,0.320301,8.580000,5.510000,1.370000,9.620000,5.810000,1.330000,A,0.030075,0.013451,0.010000,0.020000,True,0.003700,0.007400
2023-24,2023-08-12,Arsenal,Nott'm Forest,H,0.751967,0.149022,0.099011,0.827642,0.117120,0.055237,ps,1,0.452632,0.227068,0.320301,1.180000,7.860000,15.670000,1.190000,8.000000,16.000000,A,-0.020625,-0.134432,0.010000,0.009399,False,-0.010000,-0.009399
2023-24,2023-08-12,Bournemouth,West Ham,D,0.353547,0.267889,0.378565,0.356297,0.270902,0.372800,ps,1,0.452632,0.227068,0.320301,2.700000,3.470000,2.710000,2.750000,3.600000,2.630000,A,0.030418,0.010289,0.010000,0.003788,False,-0.010000,-0.003788
2023-24,2023-08-12,Brighton,Luton,H,0.603039,0.217098,0.179863,0.772955,0.147771,0.079274,ps,1,0.452632,0.227068,0.320301,1.330000,5.650000,9.610000,1.270000,6.360000,11.360000,A,-0.154049,-0.238173,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-12,Everton,Fulham,A,0.414466,0.265496,0.320038,0.410426,0.293879,0.295694,ps,1,0.452632,0.227068,0.320301,2.270000,3.450000,3.350000,2.390000,3.320000,3.300000,A,0.015152,-0.009424,0.010000,0.007673,True,0.023500,0.018032
2023-24,2023-08-12,Newcastle,Aston Villa,H,0.512048,0.246975,0.240977,0.586374,0.231201,0.182425,ps,1,0.452632,0.227068,0.320301,1.770000,3.920000,4.770000,1.680000,4.200000,5.290000,A,-0.098299,-0.129833,0.010000,0.009911,False,-0.010000,-0.009911
2023-24,2023-08-12,Sheffield United,Crystal Palace,A,0.271401,0.256471,0.472128,0.244214,0.303179,0.452608,ps,1,0.452632,0.227068,0.320301,3.280000,3.220000,2.430000,3.980000,3.220000,2.170000,A,0.119816,0.099837,0.010000,0.020000,True,0.014300,0.028600
2023-24,2023-08-13,Brentford,Tottenham,D,0.462453,0.258392,0.279155,0.374358,0.275691,0.349951,ps,1,0.452632,0.227068,0.320301,2.760000,3.650000,2.550000,2.620000,3.540000,2.800000,H,0.053435,0.033228,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-13,Chelsea,Liverpool,D,0.202032,0.229768,0.568200,0.303980,0.249839,0.446181,ps,1,0.452632,0.227068,0.320301,2.970000,3.640000,2.400000,3.210000,3.890000,2.200000,A,0.090909,0.070833,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-14,Man United,Wolves,H,0.701031,0.174562,0.124407,0.775101,0.150669,0.074230,ps,1,0.452632,0.227068,0.320301,1.320000,5.790000,9.660000,1.270000,6.300000,12.250000,A,-0.211429,-0.282942,0.010000,0.005825,False,-0.010000,-0.005825
2023-24,2023-08-18,Nott'm Forest,Sheffield United,H,0.582229,0.224837,0.192933,0.506587,0.277365,0.216048,ps,1,0.452632,0.227068,0.320301,1.970000,3.480000,4.370000,1.940000,3.510000,4.480000,H,0.015464,-0.002023,0.010000,0.020000,True,0.009700,0.019400
2023-24,2023-08-19,Fulham,Brentford,A,0.316129,0.265025,0.418846,0.340847,0.303187,0.355966,ps,1,0.452632,0.227068,0.320301,2.760000,3.430000,2.670000,2.870000,3.220000,2.750000,A,-0.029091,-0.049571,0.010000,0.017712,True,0.016700,0.029580
2023-24,2023-08-19,Liverpool,Bournemouth,H,0.801551,0.122250,0.076199,0.819058,0.112373,0.068569,ps,1,0.452632,0.227068,0.320301,1.230000,7.140000,11.460000,1.200000,8.250000,13.000000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2023-24,2023-08-19,Man City,Newcastle,H,0.664389,0.191560,0.144051,0.525608,0.252892,0.221501,ps,1,0.452632,0.227068,0.320301,1.730000,4.100000,4.800000,1.870000,3.840000,4.370000,H,-0.074866,-0.090699,0.010000,0.020000,True,0.007300,0.014600
2023-24,2023-08-19,Tottenham,Man United,H,0.324345,0.265967,0.409688,0.318241,0.251289,0.430470,ps,1,0.452632,0.227068,0.320301,2.850000,3.820000,2.410000,3.070000,3.870000,2.280000,D,-0.012920,-0.040074,0.010000,0.001418,False,-0.010000,-0.001418
2023-24,2023-08-19,Wolves,Brighton,A,0.283217,0.259323,0.457460,0.234881,0.229142,0.535978,ps,1,0.452632,0.227068,0.320301,4.120000,3.920000,1.880000,4.110000,4.210000,1.830000,H,0.002433,-0.032292,0.010000,0.013370,False,-0.010000,-0.013370
2023-24,2023-08-20,Aston Villa,Everton,H,0.649019,0.198317,0.152664,0.531376,0.247626,0.220998,ps,1,0.452632,0.227068,0.320301,1.720000,3.990000,5.060000,1.850000,3.920000,4.380000,H,-0.070270,-0.086033,0.010000,0.020000,True,0.007200,0.014400
2023-24,2023-08-20,West Ham,Chelsea,H,0.402966,0.266553,0.330482,0.300475,0.266943,0.432582,ps,1,0.452632,0.227068,0.320301,3.680000,3.570000,2.100000,3.250000,3.650000,2.270000,H,0.132308,0.105749,0.010000,0.020000,True,0.026800,0.053600
2023-24,2023-08-21,Crystal Palace,Arsenal,A,0.216115,0.236695,0.547190,0.214701,0.275896,0.509403,ps,1,0.452632,0.227068,0.320301,5.730000,4.120000,1.630000,4.510000,3.530000,1.930000,H,0.270510,0.230236,0.010000,0.012597,False,-0.010000,-0.012597
2023-24,2023-08-25,Chelsea,Luton,H,0.495209,0.251278,0.253513,0.775260,0.152033,0.072707,ps,1,0.452632,0.227068,0.320301,1.300000,6.080000,10.680000,1.270000,6.250000,12.500000,A,-0.145600,-0.223491,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-26,Arsenal,Fulham,D,0.748630,0.150758,0.100611,0.761537,0.149982,0.088482,ps,1,0.452632,0.227068,0.320301,1.240000,6.070000,15.250000,1.290000,6.290000,10.320000,A,0.477713,0.349349,0.010000,0.009374,False,-0.010000,-0.009374
2023-24,2023-08-26,Bournemouth,Tottenham,A,0.218351,0.237720,0.543929,0.280587,0.249658,0.469755,ps,1,0.452632,0.227068,0.320301,3.720000,4.040000,1.950000,3.470000,3.890000,2.090000,A,-0.066986,-0.083977,0.010000,0.015964,True,0.009500,0.015166
2023-24,2023-08-26,Brentford,Crystal Palace,D,0.578797,0.226066,0.195138,0.454903,0.289588,0.255510,ps,1,0.452632,0.227068,0.320301,2.170000,3.430000,3.620000,2.160000,3.370000,3.810000,H,0.004630,-0.012861,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-08-26,Brighton,West Ham,A,0.595294,0.220036,0.184670,0.654816,0.193441,0.151743,ps,1,0.452632,0.227068,0.320301,1.540000,4.740000,5.810000,1.500000,4.950000,6.250000,A,-0.070400,-0.118372,0.010000,0.003791,True,0.048100,0.018233
2023-24,2023-08-26,Everton,Wolves,A,0.412368,0.265708,0.321924,0.400290,0.288612,0.311098,ps,1,0.452632,0.227068,0.320301,2.340000,3.320000,3.340000,2.450000,3.380000,3.140000,A,0.063694,0.039068,0.010000,0.008037,True,0.023400,0.018806
2023-24,2023-08-26,Man United,Nott'm Forest,H,0.698682,0.175688,0.125630,0.711471,0.179540,0.108989,ps,1,0.452632,0.227068,0.320301,1.320000,5.980000,9.110000,1.380000,5.300000,8.510000,A,0.070505,-0.007108,0.010000,0.004454,False,-0.010000,-0.004454
2023-24,2023-08-27,Burnley,Aston Villa,A,0.237971,0.245858,0.516171,0.301126,0.270441,0.428433,ps,1,0.452632,0.227068,0.320301,3.390000,3.650000,2.180000,3.240000,3.600000,2.290000,A,-0.048035,-0.066016,0.010000,0.020000,True,0.011800,0.023600
2023-24,2023-08-27,Newcastle,Liverpool,A,0.369151,0.268058,0.362792,0.438366,0.247461,0.314173,ps,1,0.452632,0.227068,0.320301,2.200000,3.950000,3.130000,2.240000,3.930000,3.110000,A,0.006431,-0.016637,0.010000,0.015908,True,0.021300,0.033885
2023-24,2023-08-27,Sheffield United,Man City,A,0.050650,0.087385,0.861964,0.054446,0.126277,0.819276,ps,1,0.452632,0.227068,0.320301,16.720000,7.730000,1.180000,16.000000,7.400000,1.200000,A,-0.016667,-0.033254,0.010000,0.020000,True,0.001800,0.003600
2023-24,2023-09-01,Luton,West Ham,A,0.353827,0.267897,0.378276,0.206047,0.236204,0.557748,ps,1,0.452632,0.227068,0.320301,4.820000,4.040000,1.750000,4.670000,4.090000,1.760000,H,0.032120,-0.006852,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-09-02,Brentford,Bournemouth,D,0.705916,0.172206,0.121879,0.561069,0.241124,0.197807,ps,1,0.452632,0.227068,0.320301,1.750000,4.140000,4.620000,1.750000,4.010000,4.860000,H,0.000000,-0.018129,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-09-02,Brighton,Newcastle,H,0.368982,0.268059,0.362960,0.370807,0.251116,0.378077,ps,1,0.452632,0.227068,0.320301,2.590000,3.940000,2.580000,2.640000,3.870000,2.590000,D,0.018088,-0.010601,0.010000,0.004775,False,-0.010000,-0.004775
2023-24,2023-09-02,Burnley,Tottenham,A,0.217292,0.237237,0.545471,0.262097,0.256441,0.481463,ps,1,0.452632,0.227068,0.320301,3.970000,4.040000,1.880000,3.710000,3.790000,2.040000,A,-0.078431,-0.094850,0.010000,0.007240,True,0.008800,0.006371
2023-24,2023-09-02,Chelsea,Nott'm Forest,A,0.511892,0.247017,0.241091,0.697707,0.191471,0.110822,ps,1,0.452632,0.227068,0.320301,1.390000,5.100000,8.620000,1.410000,5.010000,8.450000,A,0.020118,-0.044711,0.010000,0.020000,True,0.076200,0.152400
2023-24,2023-09-02,Man City,Fulham,H,0.845265,0.097252,0.057483,0.825060,0.121153,0.053786,ps,1,0.452632,0.227068,0.320301,1.150000,8.930000,18.110000,1.190000,7.650000,16.000000,A,0.131875,-0.025929,0.010000,0.000599,False,-0.010000,-0.000599
2023-24,2023-09-02,Sheffield United,Everton,D,0.348262,0.267700,0.384038,0.304243,0.285221,0.410535,ps,1,0.452632,0.227068,0.320301,3.060000,3.270000,2.530000,3.210000,3.420000,2.390000,H,-0.046729,-0.069015,0.010000,0.007971,False,-0.010000,-0.007971
2023-24,2023-09-03,Arsenal,Man United,H,0.503511,0.249209,0.247279,0.556907,0.229178,0.213915,ps,1,0.452632,0.227068,0.320301,1.770000,4.080000,4.550000,1.760000,4.200000,4.490000,A,0.013363,-0.026687,0.010000,0.008811,False,-0.010000,-0.008811
2023-24,2023-09-03,Crystal Palace,Wolves,H,0.500255,0.250033,0.249711,0.517372,0.269516,0.213112,ps,1,0.452632,0.227068,0.320301,1.970000,3.500000,4.250000,1.900000,3.610000,4.540000,A,-0.063877,-0.094274,0.010000,0.004713,False,-0.010000,-0.004713
2023-24,2023-09-03,Liverpool,Aston Villa,H,0.603329,0.216986,0.179685,0.598316,0.208269,0.193414,ps,1,0.452632,0.227068,0.320301,1.680000,4.610000,4.600000,1.650000,4.670000,5.020000,H,0.018182,0.005171,0.010000,0.004997,True,0.006800,0.003398
2023-24,2023-09-16,Aston Villa,Crystal Palace,H,0.550520,0.235635,0.213845,0.496311,0.265824,0.237865,ps,1,0.452632,0.227068,0.320301,1.930000,3.760000,4.100000,1.980000,3.660000,4.080000,H,-0.025253,-0.042119,0.010000,0.016802,True,0.009300,0.015626
2023-24,2023-09-16,Fulham,Luton,H,0.515713,0.245983,0.238304,0.580053,0.252506,0.167441,ps,1,0.452632,0.227068,0.320301,1.680000,4.030000,5.310000,1.690000,3.820000,5.680000,A,-0.065141,-0.110889,0.010000,0.015394,False,-0.010000,-0.015394
2023-24,2023-09-16,Man United,Brighton,A,0.517842,0.245398,0.236759,0.474693,0.249293,0.276014,ps,1,0.452632,0.227068,0.320301,2.250000,4.020000,2.990000,2.070000,3.900000,3.530000,H,0.086957,0.068060,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-09-16,Newcastle,Brentford,H,0.492155,0.252013,0.255832,0.591921,0.231672,0.176407,ps,1,0.452632,0.227068,0.320301,1.540000,4.470000,6.300000,1.660000,4.170000,5.430000,A,0.160221,0.111363,0.010000,0.020000,False,-0.010000,-0.020000
2023-24,2023-09-16,Tottenham,Sheffield United,H,0.785474,0.131123,0.083403,0.754313,0.148623,0.097064,ps,1,0.452632,0.227068,0.320301,1.290000,6.080000,10.210000,1.300000,6.310000,9.400000,H,-0.007692,-0.026936,0.010000,0.011433,True,0.002900,0.003315
2023-24,2023-09-16,West Ham,Man City,A,0.125419,0.175494,0.699087,0.173875,0.223913,0.602212,ps,1,0.452632,0.227068,0.320301,6.580000,4.700000,1.500000,5.490000,4.300000,1.630000,A,-0.079755,-0.096682,0.010000,0.020000,True,0.005000,0.010000
2023-24,2023-09-16,Wolves,Liverpool,A,0.147825,0.194572,0.657603,0.210062,0.215895,0.574043,ps,1,0.452632,0.227068,0.320301,6.660000,4.980000,1.470000,4.580000,4.460000,1.710000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2023-24,2023-09-17,Bournemouth,Chelsea,D,0.337090,0.267073,0.395838,0.221632,0.242948,0.535420,ps,1,0.452632,0.227068,0.320301,4.390000,4.050000,1.800000,4.340000,3.970000,1.830000,H,0.011521,-0.027037,0.010000,0.020000,False,-0.010000,-0.020000
